i,latencycrea,time
8750,97.219003,0.631809
8751,172.229993,0.631994
8752,141.010998,0.632148
8753,91.073998,0.632250
8754,108.603999,0.632368
8755,84.997002,0.632463
8756,105.949002,0.632579
8757,81.994003,0.632670
8758,124.876999,0.632805
8759,125.505001,0.632941
8760,158.890005,0.633110
8761,115.030001,0.633234
8762,110.350004,0.633354
8763,84.717998,0.633449
8764,110.979003,0.633569
8765,86.045002,0.633665
8766,109.651002,0.633784
8767,82.482999,0.633876
8768,94.914001,0.633979
8769,87.720997,0.634072
8770,85.626001,0.634163
8771,85.346001,0.634254
8772,82.901999,0.634342
8773,80.108999,0.634428
8774,86.323998,0.634521
8775,81.644997,0.634608
8776,86.952001,0.634701
8777,81.015998,0.634788
8778,86.184999,0.634880
8779,86.742999,0.634972
8780,85.906002,0.635064
8781,80.247999,0.635149
8782,87.371998,0.635242
8783,79.480000,0.635328
8784,86.742999,0.635420
8785,82.831997,0.635508
8786,83.949999,0.635598
8787,83.740000,0.635688
8788,84.507999,0.635778
8789,85.416999,0.635869
8790,87.232002,0.635962
8791,79.270001,0.636047
8792,87.790999,0.636140
8793,80.807004,0.636227
8794,87.931003,0.636321
8795,82.482999,0.636409
8796,83.321000,0.636498
8797,83.391002,0.636587
8798,83.321000,0.636676
8799,96.311996,0.636779
8800,91.492002,0.636877
8801,82.553001,0.636968
8802,86.952998,0.637061
8803,79.129997,0.637145
8804,83.530998,0.637234
8805,84.578998,0.637325
8806,85.765001,0.637417
8807,83.810002,0.637507
8808,111.257999,0.637628
8809,119.151002,0.637760
8810,113.214002,0.637884
8811,103.156999,0.637998
8812,110.490000,0.638118
8813,83.391002,0.638211
8814,104.414001,0.638325
8815,84.230000,0.638419
8816,106.788000,0.638535
8817,84.858002,0.638630
8818,104.414001,0.638744
8819,81.225997,0.638835
8820,107.416003,0.638952
8821,85.696003,0.639048
8822,103.855004,0.639161
8823,83.460996,0.639255
8824,103.015998,0.639367
8825,83.321000,0.639461
8826,106.298998,0.639577
8827,81.436003,0.639668
8828,106.788000,0.639784
8829,81.436003,0.639875
8830,106.858002,0.639991
8831,86.323998,0.640086
8832,103.295999,0.640199
8833,84.368003,0.640294
8834,102.947000,0.640407
8835,84.229003,0.640500
8836,105.321000,0.640615
8837,94.704999,0.640719
8838,136.192000,0.640865
8839,86.672997,0.640961
8840,108.045002,0.641079
8841,86.813998,0.641176
8842,104.273997,0.641290
8843,83.810002,0.641384
8844,103.855004,0.641497
8845,82.343999,0.641589
8846,106.298998,0.641705
8847,81.505998,0.641796
8848,106.369000,0.641912
8849,81.225997,0.642002
8850,104.063998,0.642116
8851,85.275999,0.642211
8852,106.719002,0.642327
8853,84.927997,0.642422
8854,103.436003,0.642534
8855,81.505001,0.642626
8856,107.765001,0.642743
8857,85.207001,0.642838
8858,108.742999,0.642956
8859,81.017002,0.643047
8860,102.598002,0.643159
8861,84.509003,0.643253
8862,107.136999,0.643370
8863,191.226995,0.643574
8864,132.211004,0.643722
8865,170.344007,0.643902
8866,113.563001,0.644027
8867,150.509004,0.644187
8868,106.997999,0.644304
8869,110.419998,0.644424
8870,102.947000,0.644537
8871,106.508996,0.644653
8872,130.674001,0.644792
8873,105.949999,0.644908
8874,113.492999,0.645031
8875,82.343002,0.645124
8876,108.325003,0.645242
8877,85.346997,0.645337
8878,105.042003,0.645453
8879,84.230000,0.645547
8880,102.876998,0.645660
8881,83.250998,0.645753
8882,105.879997,0.645867
8883,84.368003,0.645961
8884,106.369000,0.646077
8885,81.575003,0.646168
8886,103.086000,0.646281
8887,87.163004,0.646378
8888,103.295999,0.646490
8889,83.879997,0.646584
8890,101.550002,0.646694
8891,81.295002,0.646785
8892,106.229003,0.646900
8893,85.416003,0.646995
8894,106.439002,0.647111
8895,80.876001,0.647202
8896,101.899997,0.647314
8897,84.439002,0.647407
8898,105.810999,0.647523
8899,83.250998,0.647616
8900,102.177997,0.647728
8901,80.247999,0.647822
8902,106.369000,0.647938
8903,84.439002,0.648032
8904,106.578998,0.648148
8905,87.302004,0.648245
8906,102.876998,0.648358
8907,88.838999,0.648456
8908,105.250998,0.648571
8909,168.737999,0.648787
8910,128.928004,0.648926
8911,105.530999,0.649042
8912,107.626001,0.649158
8913,293.683988,0.649465
8914,136.051007,0.649614
8915,175.371999,0.649800
8916,104.343002,0.649913
8917,114.191003,0.650037
8918,106.298998,0.650152
8919,103.505001,0.650266
8920,107.416003,0.650382
8921,101.270001,0.650493
8922,107.906002,0.650611
8923,102.457998,0.650723
8924,103.785002,0.650836
8925,103.366001,0.650949
8926,102.596998,0.651062
8927,99.174998,0.651170
8928,123.969003,0.651304
8929,100.573001,0.651414
8930,108.533997,0.651533
8931,101.409998,0.651644
8932,103.086997,0.651756
8933,103.295999,0.651869
8934,106.997002,0.651986
8935,83.391002,0.652078
8936,103.785002,0.652192
8937,81.505001,0.652283
8938,108.045002,0.652400
8939,84.439002,0.652495
8940,106.439002,0.652611
8941,80.598002,0.652713
8942,112.374997,0.652835
8943,85.626001,0.652930
8944,107.765998,0.653048
8945,84.717998,0.653142
8946,103.434999,0.653255
8947,80.876998,0.653345
8948,106.927997,0.653461
8949,84.927997,0.653556
8950,104.063998,0.653670
8951,83.810002,0.653764
8952,103.575003,0.653877
8953,83.530998,0.653970
8954,106.719002,0.654087
8955,81.783997,0.654178
8956,106.229003,0.654293
8957,80.177997,0.654382
8958,107.416003,0.654499
8959,84.368003,0.654593
8960,103.785002,0.654706
8961,99.176003,0.654816
8962,102.177997,0.654927
8963,84.788000,0.655022
8964,110.979003,0.655142
8965,107.416003,0.655259
8966,107.906002,0.655377
8967,84.090003,0.655470
8968,105.460997,0.655586
8969,84.856998,0.655681
8970,104.134000,0.655794
8971,84.439002,0.655888
8972,95.823001,0.655991
8973,61.530998,0.656059
8974,85.836000,0.656150
8975,61.879000,0.656219
8976,87.581997,0.656312
8977,61.601000,0.656379
8978,82.623003,0.656467
8979,64.394000,0.656538
8980,85.626001,0.656630
8981,72.426003,0.656709
8982,87.091998,0.656801
8983,62.717001,0.656869
8984,90.515001,0.656966
8985,64.883003,0.657037
8986,88.070003,0.657131
8987,62.927997,0.657201
8988,84.018997,0.657290
8989,63.207000,0.657359
8990,85.626001,0.657451
8991,60.553000,0.657518
8992,84.648003,0.657608
8993,61.321000,0.657675
8994,88.139997,0.657768
8995,66.350003,0.657841
8996,86.464002,0.657933
8997,65.790999,0.658005
8998,83.111998,0.658094
8999,64.254004,0.658164
9000,86.325002,0.658257
9001,61.111998,0.658327
9002,88.141001,0.658421
9003,60.553000,0.658487
9004,88.209999,0.658581
9005,62.018997,0.658649
9006,84.648003,0.658739
9007,63.275998,0.658809
9008,84.020001,0.658898
9009,63.626001,0.658969
9010,86.813001,0.659062
9011,61.461003,0.659128
9012,86.742999,0.659220
9013,61.459999,0.659287
9014,83.042003,0.659375
9015,65.302003,0.659447
9016,84.229003,0.659537
9017,63.904998,0.659608
9018,102.806996,0.659716
9019,62.229003,0.659784
9020,88.558998,0.659879
9021,62.927000,0.659947
9022,66.350003,0.660020
9023,60.552000,0.660087
9024,62.437997,0.660156
9025,62.368999,0.660223
9026,64.742999,0.660295
9027,62.997002,0.660364
9028,64.394000,0.660435
9029,60.622999,0.660502
9030,65.512002,0.660573
9031,61.111001,0.660641
9032,74.520998,0.660720
9033,64.184002,0.660790
9034,63.906002,0.660860
9035,124.946993,0.660990
9036,77.035002,0.661073
9037,106.648004,0.661188
9038,80.876001,0.661278
9039,96.101998,0.661380
9040,66.838002,0.661454
9041,66.699002,0.661527
9042,63.207000,0.661596
9043,63.346997,0.661666
9044,63.416999,0.661735
9045,63.975000,0.661804
9046,63.485997,0.661874
9047,60.553000,0.661940
9048,67.187000,0.662013
9049,59.505001,0.662078
9050,67.467001,0.662151
9051,61.949002,0.662219
9052,63.904998,0.662289
9053,63.416002,0.662359
9054,63.835003,0.662429
9055,60.622999,0.662495
9056,65.302003,0.662567
9057,58.386999,0.662631
9058,66.141001,0.662704
9059,58.248999,0.662768
9060,64.394000,0.662839
9061,62.717998,0.662908
9062,65.302003,0.662979
9063,63.904998,0.663049
9064,62.927000,0.663118
9065,60.693001,0.663185
9066,68.654001,0.663260
9067,61.530998,0.663327
9068,66.350003,0.663400
9069,60.343998,0.663466
9070,64.394997,0.663536
9071,62.578001,0.663604
9072,65.302003,0.663675
9073,63.624997,0.663745
9074,63.906002,0.663815
9075,60.482998,0.663882
9076,66.558998,0.663955
9077,63.906002,0.664025
9078,65.790999,0.664123
9079,62.858002,0.664193
9080,76.126998,0.664275
9081,63.346997,0.664344
9082,65.371998,0.664415
9083,61.389997,0.664483
9084,66.280001,0.664555
9085,57.689002,0.664619
9086,66.280001,0.664691
9087,82.204002,0.664780
9088,66.209999,0.664853
9089,65.720997,0.664925
9090,64.254004,0.664995
9091,63.696003,0.665065
9092,64.813998,0.665136
9093,61.111001,0.665202
9094,66.000997,0.665275
9095,61.530998,0.665342
9096,66.278997,0.665414
9097,61.042003,0.665481
9098,62.717998,0.665550
9099,60.132999,0.665616
9100,62.507999,0.665684
9101,59.574999,0.665753
9102,66.977998,0.665826
9103,57.689002,0.665890
9104,65.861001,0.665962
9105,62.507999,0.666030
9106,63.066997,0.666100
9107,63.346997,0.666169
9108,65.371998,0.666241
9109,63.275998,0.666310
9110,64.184998,0.666380
9111,60.552000,0.666446
9112,66.697998,0.666519
9113,63.346997,0.666587
9114,66.280001,0.666659
9115,59.993999,0.666726
9116,144.991995,0.666878
9117,92.052003,0.666978
9118,69.772002,0.667055
9119,62.298997,0.667123
9120,63.904998,0.667193
9121,58.178000,0.667258
9122,67.747002,0.667331
9123,63.485997,0.667400
9124,64.883003,0.667471
9125,63.416002,0.667542
9126,64.323998,0.667612
9127,62.368999,0.667680
9128,63.904998,0.667751
9129,61.042003,0.667818
9130,66.768996,0.667891
9131,59.855000,0.667956
9132,67.187997,0.668030
9133,62.507999,0.668099
9134,62.788000,0.668168
9135,62.229003,0.668235
9136,63.836000,0.668305
9137,64.394000,0.668375
9138,64.115004,0.668445
9139,60.553000,0.668513
9140,64.883003,0.668584
9141,60.553000,0.668651
9142,77.523997,0.668735
9143,68.724999,0.668810
9144,64.883003,0.668881
9145,62.997002,0.668950
9146,66.909000,0.669023
9147,61.042003,0.669090
9148,65.861001,0.669163
9149,62.298001,0.669232
9150,66.629000,0.669305
9151,61.600003,0.669372
9152,64.883003,0.669443
9153,62.997002,0.669513
9154,64.883003,0.669584
9155,63.904998,0.669654
9156,63.346997,0.669724
9157,60.972001,0.669790
9158,66.768000,0.669863
9159,62.927997,0.669932
9160,67.187997,0.670006
9161,61.810002,0.670073
9162,62.997002,0.670142
9163,61.042003,0.670209
9164,65.161999,0.670280
9165,60.832001,0.670347
9166,65.302003,0.670419
9167,61.042003,0.670485
9168,65.510998,0.670556
9169,60.552000,0.670623
9170,64.394000,0.670693
9171,62.997002,0.670762
9172,63.694999,0.670832
9173,62.439001,0.670900
9174,66.209999,0.670973
9175,61.459999,0.671040
9176,67.326997,0.671113
9177,61.042003,0.671180
9178,65.790999,0.671252
9179,62.018997,0.671320
9180,77.035002,0.671403
9181,62.927000,0.671473
9182,64.883003,0.671543
9183,60.343002,0.671610
9184,62.997002,0.671678
9185,61.040999,0.671746
9186,66.419998,0.671818
9187,61.321000,0.671884
9188,63.416002,0.671954
9189,62.509003,0.672023
9190,64.813001,0.672094
9191,62.578001,0.672163
9192,62.997002,0.672232
9193,60.553000,0.672298
9194,66.768000,0.672371
9195,61.250998,0.672438
9196,67.677000,0.672511
9197,65.371998,0.672582
9198,120.128003,0.672709
9199,90.096000,0.672807
9200,113.353002,0.672927
9201,70.679998,0.673007
9202,62.018997,0.673076
9203,64.813001,0.673147
9204,62.648003,0.673215
9205,64.883003,0.673286
9206,57.620000,0.673349
9207,68.724003,0.673424
9208,61.181003,0.673492
9209,66.280001,0.673564
9210,62.509003,0.673633
9211,65.161999,0.673704
9212,63.696003,0.673773
9213,64.325002,0.673845
9214,62.927000,0.673913
9215,67.048000,0.673986
9216,61.461003,0.674054
9217,65.441003,0.674125
9218,60.622999,0.674191
9219,66.000997,0.674263
9220,62.997002,0.674332
9221,62.507999,0.674400
9222,63.416002,0.674469
9223,62.927000,0.674538
9224,63.416002,0.674607
9225,64.883003,0.674678
9226,60.621998,0.674745
9227,65.091997,0.674816
9228,59.645001,0.674882
9229,64.394000,0.674952
9230,62.997002,0.675021
9231,64.674001,0.675092
9232,62.437997,0.675161
9233,62.927997,0.675229
9234,61.459999,0.675297
9235,66.070003,0.675368
9236,61.530001,0.675436
9237,66.280001,0.675509
9238,57.550002,0.675573
9239,62.997002,0.675641
9240,63.904998,0.675711
9241,65.790999,0.675783
9242,62.439001,0.675851
9243,63.836000,0.675921
9244,61.042003,0.675988
9245,65.302003,0.676060
9246,62.368003,0.676128
9247,62.927997,0.676198
9248,63.485997,0.676287
9249,87.371998,0.676383
9250,109.790999,0.676499
9251,62.927997,0.676569
9252,70.749003,0.676645
9253,73.474002,0.676724
9254,68.654997,0.676799
9255,65.720997,0.676870
9256,64.184002,0.676941
9257,91.563001,0.677038
9258,167.689999,0.677212
9259,83.600004,0.677302
9260,138.425996,0.677447
9261,83.879997,0.677536
9262,150.858003,0.677693
9263,84.439002,0.677782
9264,96.242002,0.677885
9265,84.648003,0.677975
9266,88.209999,0.678070
9267,61.949999,0.678138
9268,88.209999,0.678232
9269,61.600003,0.678299
9270,104.972001,0.678412
9271,113.492999,0.678536
9272,106.159001,0.678652
9273,86.464002,0.678749
9274,104.553001,0.678863
9275,86.883003,0.678960
9276,90.793998,0.679058
9277,93.937000,0.679157
9278,90.654998,0.679254
9279,94.426003,0.679354
9280,88.280001,0.679447
9281,66.699002,0.679520
9282,83.740997,0.679610
9283,64.883003,0.679680
9284,84.369000,0.679770
9285,61.250998,0.679838
9286,90.654001,0.679935
9287,61.949999,0.680003
9288,91.073001,0.680100
9289,62.509003,0.680168
9290,84.298998,0.680257
9291,66.558998,0.680330
9292,82.903003,0.680419
9293,63.975000,0.680489
9294,84.159001,0.680578
9295,61.740000,0.680647
9296,109.651002,0.680762
9297,63.765998,0.680831
9298,90.793998,0.680928
9299,62.997002,0.680997
9300,84.717998,0.681088
9301,64.603999,0.681162
9302,82.831997,0.681251
9303,64.464002,0.681321
9304,83.252002,0.681410
9305,61.530001,0.681478
9306,87.651999,0.681571
9307,64.184002,0.681641
9308,83.111998,0.681730
9309,81.505998,0.681817
9310,83.391002,0.681906
9311,63.836000,0.681975
9312,88.280001,0.682070
9313,62.018997,0.682139
9314,89.048997,0.682234
9315,62.507999,0.682302
9316,89.118999,0.682397
9317,62.368999,0.682466
9318,84.509003,0.682555
9319,63.904998,0.682624
9320,83.252002,0.682713
9321,63.416002,0.682783
9322,87.302004,0.682876
9323,61.461003,0.682943
9324,88.000997,0.683037
9325,62.020001,0.683105
9326,84.856998,0.683195
9327,65.093001,0.683267
9328,83.042003,0.683355
9329,63.485997,0.683425
9330,83.810002,0.683514
9331,61.530998,0.683581
9332,89.606998,0.683677
9333,61.879997,0.683745
9334,88.907997,0.683840
9335,62.020001,0.683908
9336,86.184002,0.684000
9337,65.512002,0.684072
9338,84.298998,0.684162
9339,64.883003,0.684233
9340,116.287003,0.684356
9341,89.118003,0.684452
9342,96.101998,0.684555
9343,63.904998,0.684625
9344,110.141002,0.684745
9345,64.603002,0.684817
9346,86.744003,0.684910
9347,64.394000,0.684980
9348,89.537003,0.685076
9349,62.509003,0.685145
9350,87.371998,0.685237
9351,61.530998,0.685306
9352,88.000997,0.685399
9353,63.416002,0.685469
9354,83.460996,0.685558
9355,64.323998,0.685628
9356,83.042003,0.685717
9357,63.836000,0.685786
9358,85.626001,0.685878
9359,60.972001,0.685946
9360,89.118003,0.686041
9361,61.461003,0.686108
9362,87.651002,0.686201
9363,62.020001,0.686270
9364,84.437997,0.686360
9365,63.626001,0.686429
9366,82.621998,0.686517
9367,64.323998,0.686587
9368,85.835003,0.686679
9369,61.530998,0.686747
9370,87.232002,0.686840
9371,61.949999,0.686908
9372,83.250998,0.686996
9373,67.677000,0.687070
9374,82.972001,0.687159
9375,63.136999,0.687228
9376,83.530998,0.687317
9377,61.949999,0.687385
9378,89.467001,0.687481
9379,62.090003,0.687549
9380,86.813001,0.687641
9381,61.879997,0.687710
9382,84.439002,0.687799
9383,65.790999,0.687871
9384,83.460000,0.687960
9385,64.114000,0.688031
9386,84.927997,0.688123
9387,62.437997,0.688190
9388,86.464999,0.688282
9389,62.927000,0.688351
9390,84.439002,0.688440
9391,63.207000,0.688510
9392,83.530998,0.688598
9393,64.323998,0.688668
9394,102.457998,0.688777
9395,63.485997,0.688846
9396,89.187997,0.688941
9397,61.111998,0.689008
9398,88.838999,0.689103
9399,65.302003,0.689174
9400,82.621998,0.689263
9401,65.093001,0.689338
9402,84.020001,0.689427
9403,65.302003,0.689498
9404,85.626001,0.689595
9405,61.530998,0.689662
9406,88.280001,0.689757
9407,61.879997,0.689825
9408,86.813001,0.689918
9409,81.644997,0.690006
9410,119.499004,0.690133
9411,84.997999,0.690226
9412,85.975000,0.690318
9413,61.181003,0.690385
9414,89.747002,0.690481
9415,62.090003,0.690549
9416,86.533997,0.690641
9417,61.461003,0.690708
9418,181.448006,0.690920
9419,74.381998,0.691001
9420,103.505001,0.691110
9421,66.348999,0.691183
9422,135.353999,0.691325
9423,62.298997,0.691393
9424,108.603999,0.691507
9425,60.553000,0.691573
9426,91.841997,0.691671
9427,61.530998,0.691739
9428,85.416999,0.691831
9429,64.254004,0.691901
9430,84.369000,0.691991
9431,65.790999,0.692063
9432,84.368003,0.692153
9433,60.832001,0.692220
9434,89.257999,0.692315
9435,63.485997,0.692384
9436,84.997999,0.692475
9437,64.323998,0.692545
9438,100.782003,0.692651
9439,72.076000,0.692729
9440,93.030001,0.692829
9441,62.507999,0.692898
9442,88.558998,0.692992
9443,63.906002,0.693063
9444,88.629997,0.693157
9445,62.439001,0.693226
9446,84.788000,0.693316
9447,62.927997,0.693385
9448,83.810002,0.693475
9449,65.371998,0.693546
9450,86.184999,0.693639
9451,61.530998,0.693706
9452,86.323998,0.693798
9453,61.042003,0.693865
9454,84.229003,0.693955
9455,64.883003,0.694026
9456,83.600004,0.694115
9457,63.416002,0.694184
9458,82.833001,0.694273
9459,61.111998,0.694339
9460,90.096000,0.694436
9461,61.459999,0.694503
9462,86.744003,0.694596
9463,61.530001,0.694662
9464,83.879997,0.694752
9465,66.139997,0.694824
9466,84.088999,0.694914
9467,64.394997,0.694985
9468,84.788000,0.695075
9469,62.229003,0.695144
9470,90.585003,0.695240
9471,60.553000,0.695306
9472,88.139997,0.695400
9473,61.530998,0.695467
9474,83.321000,0.695556
9475,64.184002,0.695626
9476,84.649000,0.695717
9477,61.530001,0.695785
9478,87.023000,0.695878
9479,89.816000,0.695978
9480,127.809995,0.696115
9481,78.083001,0.696201
9482,86.253996,0.696292
9483,65.861001,0.696365
9484,83.460996,0.696454
9485,64.883003,0.696524
9486,85.277003,0.696616
9487,61.740000,0.696683
9488,101.341000,0.696791
9489,63.835003,0.696861
9490,87.931003,0.696954
9491,62.927000,0.697024
9492,83.042003,0.697113
9493,64.742999,0.697184
9494,83.949999,0.697274
9495,63.904998,0.697344
9496,85.346997,0.697436
9497,61.181003,0.697503
9498,86.813998,0.697596
9499,60.621998,0.697662
9500,85.557003,0.697754
9501,64.813001,0.697828
9502,82.901999,0.697917
9503,62.788000,0.697986
9504,84.229003,0.698077
9505,61.600003,0.698144
9506,89.537003,0.698239
9507,61.321000,0.698306
9508,88.211003,0.698400
9509,78.292003,0.698485
9510,84.090003,0.698574
9511,66.280001,0.698646
9512,83.530002,0.698735
9513,65.581997,0.698807
9514,83.949999,0.698897
9515,62.020001,0.698965
9516,87.162000,0.699058
9517,62.368999,0.699126
9518,83.530998,0.699216
9519,63.904998,0.699286
9520,83.949999,0.699375
9521,64.323998,0.699446
9522,84.927997,0.699537
9523,61.321000,0.699604
9524,86.744003,0.699696
9525,62.018997,0.699764
9526,88.560002,0.699858
9527,62.927000,0.699927
9528,83.111001,0.700016
9529,64.394000,0.700086
9530,84.717998,0.700177
9531,64.323998,0.700247
9532,84.927997,0.700338
9533,61.042003,0.700405
9534,88.629000,0.700498
9535,61.530998,0.700567
9536,88.139997,0.700660
9537,73.333998,0.700740
9538,87.232002,0.700833
9539,64.744003,0.700903
9540,84.578001,0.700993
